ID,POS,#,Name,DOB,Age,NAT,HT,WT,B,T,OVR,POT,LEA,LOY,AD,GRE,WE,INT,Type,Prone,CON P,GAP P,POW P,EYE P,K P,STU P,MOV P,CONT P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,RUN,DEM,Sign,SctAcc
57159,RP,14,Chris Andrews,11/28/2010,18,USA,"6' 4""",185 lbs,Left,Right,20,45,Normal,Normal,Normal,Normal,High,Low,Unknown,Normal,25,35,20,25,25,55,65,40,60,35,-,65,-,-,-,-,-,-,-,-,3,GB,91-93 Mph,Normal (3/4),GB'er,40,60,20,20,25,30,75,25,35,35,35,20,20,25,Slot,Normal,Very High
57201,SS,16,Omar Barrientos,09/20/2010,18,PUR,"6' 2""",170 lbs,Switch,Right,20,45,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,65,60,35,55,75,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,25,65,45,55,45,25,45,50,45,30,30,$650k,Extremely Hard,Very High
27071,CF,31,Nate Bergner,05/09/2007,22,USA,"6' 2""",190 lbs,Right,Right,20,45,Low,Normal,High,High,Normal,Normal,Unknown,Normal,50,55,40,50,50,20,25,20,25,-,-,-,-,-,-,-,-,-,-,-,1,GB,83-85 Mph,Normal (3/4),GB'er,20,20,20,20,35,35,50,30,65,65,50,65,65,50,$320k,Extremely Hard,Very High
57391,RF,18,Micah Binz,07/07/2010,18,USA,"6' 1""",175 lbs,Right,Right,20,45,Low,Normal,Normal,High,Normal,High,Unknown,Durable,55,40,55,65,60,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Over the Top,Normal,20,20,20,20,30,30,40,30,45,45,45,35,40,25,Slot,Extremely Hard,Very High
58702,SP,13,Tim Brand,07/05/2007,21,USA,"6' 7""",215 lbs,Right,Right,20,45,High,Normal,Normal,High,Normal,Low,Unknown,Normal,25,30,25,25,30,45,55,55,55,50,30,-,-,-,-,60,-,-,-,-,4,NEU,95-97 Mph,Normal (3/4),Normal,75,55,25,20,30,50,50,20,35,40,30,20,25,20,$3.2m,Normal,Very High
57298,SP,50,Chris Cain,10/30/2010,18,USA,"6' 1""",175 lbs,Left,Left,20,45,High,High,Normal,Normal,High,Normal,Unknown,Durable,35,35,20,25,40,60,30,60,50,80,70,-,-,-,-,-,-,-,-,-,3,NEU,86-88 Mph,Normal (3/4),Normal,55,75,20,25,35,30,35,20,35,30,30,20,20,20,Slot,Normal,Very High
57314,3B,21,Danny Christman,07/28/2010,18,USA,"6' 6""",195 lbs,Right,Right,20,45,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,65,55,55,35,70,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,40,45,65,30,40,45,65,50,45,40,$950k,Hard,Very High
57254,CF,25,Chris Clayton,07/10/2010,18,USA,"6' 1""",175 lbs,Switch,Left,20,45,Normal,Normal,Low,High,Low,Low,Unknown,Normal,70,65,50,35,75,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,45,35,40,25,55,50,45,40,35,25,$550k,Extremely Hard,Very High
57887,SP,48,Chris Deane,10/29/2007,21,USA,"5' 10""",180 lbs,Right,Right,20,45,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,35,30,20,25,45,45,45,50,55,-,65,55,-,-,-,-,-,-,-,-,3,NEU,93-95 Mph,Over the Top,Normal,65,35,20,25,30,25,55,25,40,30,50,25,20,20,$330k,Normal,Very High
52187,SP,22,Tony Duffy,12/17/2008,20,USA,"6' 7""",215 lbs,Right,Right,20,45,Normal,High,Low,Normal,Normal,Normal,Unknown,Normal,25,35,25,25,30,45,40,60,-,-,-,55,-,55,60,-,-,-,-,-,3,NEU,90-92 Mph,Sidearm,Finesse,70,25,20,20,30,35,65,20,35,50,30,45,35,20,$1.7m,Hard,Very High
58716,SS,17,Andy Dunn,04/26/2007,22,USA,"6' 2""",180 lbs,Right,Right,20,45,High,Normal,Normal,Low,Normal,Normal,Unknown,Durable,65,55,50,35,75,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,60,50,50,50,55,50,45,70,45,50,$170k,Easy,Very High
59649,SP,45,Eric Fultz,11/07/2006,22,USA,"6' 2""",200 lbs,Right,Right,20,45,Normal,High,Normal,Normal,High,High,Unknown,Normal,25,25,25,30,25,40,70,55,55,-,-,-,65,-,60,-,-,-,-,-,3,NEU,93-95 Mph,Normal (3/4),Normal,70,55,20,25,45,20,50,35,25,30,30,20,20,25,$1.5m,Very Easy,Very High
28336,3B,8,Danny Guerrero,11/17/2007,21,PUR,"6' 1""",195 lbs,Left,Right,20,45,Low,Low,Low,High,Low,Normal,Unknown,Normal,45,45,50,55,45,20,25,20,25,-,-,-,-,-,-,-,-,-,-,-,1,GB,83-85 Mph,Over the Top,GB'er,20,20,20,20,60,60,75,45,40,30,70,40,40,35,$290k,Extremely Hard,Very High
58691,CF,10,Sam Gutierrez,01/09/2011,18,USA,"6' 6""",200 lbs,Left,Right,20,45,Normal,Normal,High,Normal,High,Normal,Unknown,Durable,55,50,65,50,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Sidearm,Normal,20,20,20,20,60,45,45,50,45,40,60,40,45,50,$550k,Extremely Hard,Very High
58099,SP,17,Jared Hartsell,04/22/2007,22,USA,"6' 7""",210 lbs,Left,Right,20,45,Normal,Normal,High,Normal,Normal,High,Unknown,Durable,30,30,20,25,35,45,50,50,65,45,50,60,-,-,-,-,-,-,-,-,4,NEU,95-97 Mph,Normal (3/4),Power,55,30,25,20,25,25,75,35,35,30,35,25,30,20,$4.4m,Normal,Very High
57262,RP,13,Tyler Hilson,07/28/2010,18,USA,"5' 11""",165 lbs,Left,Right,20,45,Normal,Normal,Normal,High,Normal,Normal,Unknown,Normal,30,35,25,25,35,50,70,55,65,25,60,-,-,-,-,-,-,-,-,-,3,EX GB,94-96 Mph,Normal (3/4),GB'er,35,20,20,20,30,30,45,20,20,25,30,25,20,25,$550k,Extremely Hard,Very High
22616,SS,14,Mike Hughes,01/22/2008,21,USA,"6' 0""",175 lbs,Right,Right,20,45,Low,Low,Normal,High,Normal,Normal,Unknown,Normal,45,65,40,50,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,60,60,55,70,30,55,60,65,35,40,$240k,Easy,Very High
21877,CF,45,Tommy Jacks,12/17/2006,22,USA,"6' 2""",200 lbs,Right,Right,25,45,Normal,Normal,Low,Low,Low,Low,Unknown,Durable,50,70,30,45,55,20,25,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,84-86 Mph,Normal (3/4),Normal,20,20,20,20,60,45,30,45,75,45,35,75,65,70,Slot,Very Easy,Very High
57143,SP,49,Steve Jensen,07/24/2010,18,USA,"5' 10""",170 lbs,Right,Left,20,45,Normal,Low,Normal,Normal,High,Normal,Unknown,Durable,25,30,20,20,30,45,65,60,65,-,-,55,-,55,-,-,-,-,-,-,3,NEU,91-93 Mph,Sidearm,Normal,40,50,20,20,20,30,40,25,35,30,30,20,25,20,$1.4m,Extremely Hard,Very High
47771,CF,26,Jim Julien,08/08/2006,22,CAN,"6' 1""",190 lbs,Right,Right,20,45,Normal,High,Normal,Normal,Normal,Normal,Unknown,Durable,50,65,40,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,83-85 Mph,Normal (3/4),Normal,20,20,20,20,65,60,45,60,70,60,60,80,65,60,$210k,Easy,Very High
57191,1B,12,Chris Kindy,09/28/2010,18,USA,"6' 6""",200 lbs,Switch,Right,20,45,Low,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,50,50,60,45,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,30,25,30,30,30,30,20,25,30,Slot,Extremely Hard,Very High
57968,SP,8,Mike Krueger,08/18/2007,21,USA,"5' 11""",175 lbs,Left,Left,20,45,Normal,Normal,Normal,Normal,Normal,High,Unknown,Durable,30,30,20,30,35,50,60,45,65,30,-,65,-,-,-,60,-,-,-,-,4,NEU,94-96 Mph,Normal (3/4),Normal,55,75,20,20,35,35,50,20,35,55,55,20,25,20,$4.6m,Normal,Very High
57301,2B,14,Jon Lindsey,09/12/2011,17,USA,"6' 5""",195 lbs,Right,Right,20,45,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,60,60,50,45,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,60,45,60,30,45,35,50,50,35,$550k,Extremely Hard,Very High
58745,SP,7,Jim Meszaros,09/04/2007,21,USA,"6' 4""",200 lbs,Right,Right,20,45,Normal,High,Normal,Low,High,High,Unknown,Fragile,25,30,30,35,30,50,55,45,65,-,45,45,-,60,-,-,-,-,-,-,4,GB,97-99 Mph,Normal (3/4),Power,50,65,20,25,35,30,50,20,40,25,30,25,20,20,$3.2m,Easy,Very High
57392,1B,11,Jim Miller,08/11/2010,18,USA,"6' 2""",200 lbs,Right,Right,20,45,Normal,Normal,High,Normal,High,Normal,Unknown,Normal,60,50,55,55,60,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,30,30,30,25,25,30,30,25,25,20,Slot,Extremely Hard,Very High
52758,CF,21,Jim Mosher,04/09/2007,22,USA,"5' 11""",185 lbs,Left,Left,30,45,Low,Normal,Normal,Low,Normal,Normal,Unknown,Normal,65,70,30,35,80,20,20,20,30,-,-,-,-,-,-,-,-,-,-,-,1,FB,84-86 Mph,Normal (3/4),Normal,20,20,20,20,45,35,45,25,65,65,60,70,65,60,$220k,Easy,Very High
57106,3B,1,Mike Oliver,03/13/2011,18,USA,"6' 7""",200 lbs,Right,Right,20,45,Normal,Normal,Normal,Low,Normal,Low,Unknown,Durable,65,70,55,45,65,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,25,35,55,30,25,30,50,35,20,25,$500k,Extremely Hard,Very High
58098,SP,47,Jeff Patterson,04/09/2007,22,USA,"6' 2""",190 lbs,Right,Right,20,45,Normal,Normal,High,Normal,Normal,Normal,Unknown,Normal,30,30,20,25,45,50,60,45,60,65,-,50,-,-,-,60,-,-,-,-,4,NEU,92-94 Mph,Over the Top,Normal,60,80,20,20,35,25,65,35,45,30,35,20,25,20,$1.1m,Easy,Very High
28421,SP,14,Jorge Pena,05/09/2007,22,USA,"5' 10""",175 lbs,Right,Right,20,45,Normal,High,High,Normal,Normal,Normal,Unknown,Normal,35,25,20,25,40,45,45,60,55,-,-,65,55,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Sidearm,Normal,50,45,25,20,40,25,60,35,60,25,30,30,20,20,$650k,Easy,Very High
58022,C,29,Beau Petrillo,02/17/2008,21,USA,"6' 0""",185 lbs,Right,Right,20,45,High,Normal,High,Low,High,Normal,Unknown,Normal,50,65,55,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,40,45,20,30,40,25,20,30,35,35,20,20,$240k,Easy,Very High
58711,SP,5,Jeremy Pfeuffer,09/27/2007,21,USA,"6' 2""",190 lbs,Right,Right,20,45,Normal,Normal,High,Normal,High,Normal,Unknown,Normal,30,35,20,25,35,55,45,40,45,75,60,55,-,-,-,-,-,-,-,-,4,NEU,92-94 Mph,Normal (3/4),Normal,55,25,25,20,30,35,55,30,25,45,20,30,35,30,$410k,Hard,Very High
57872,SP,25,Adrian Plascencia,11/07/2007,21,USA,"6' 0""",185 lbs,Right,Left,20,45,Normal,Normal,High,Normal,Normal,Normal,Unknown,Normal,20,30,30,25,25,35,60,70,45,-,-,-,-,55,45,-,-,-,-,-,3,GB,88-90 Mph,Normal (3/4),GB'er,60,50,20,20,25,40,55,20,30,25,30,40,25,35,$550k,Easy,Very High
57802,SP,13,Jim Potts,03/22/2011,18,USA,"5' 11""",150 lbs,Right,Right,20,45,Normal,Normal,Normal,High,Normal,Normal,Unknown,Normal,45,30,20,25,55,60,70,60,65,25,-,80,-,-,-,-,-,-,-,-,3,GB,94-96 Mph,Normal (3/4),GB'er,50,25,20,20,20,30,50,25,35,30,30,25,20,25,$550k,Extremely Hard,Very High
57926,RF,5,Mike Reaves,10/02/2010,18,USA,"6' 7""",200 lbs,Left,Left,20,45,Normal,Low,High,Normal,High,Normal,Unknown,Durable,55,55,60,45,65,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,45,20,50,40,60,30,50,40,Slot,Extremely Hard,Very High
57383,3B,14,Jesus Reyna,12/10/2010,18,USA,"6' 3""",195 lbs,Right,Right,20,45,Normal,Normal,High,Low,High,Normal,Unknown,Durable,50,50,60,60,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,40,65,30,35,45,65,35,30,30,Slot,Hard,Very High
57123,RF,29,Jeremy Ritter,11/27/2011,17,USA,"6' 5""",190 lbs,Left,Left,20,45,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,65,60,60,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,30,30,20,45,45,40,20,35,20,$550k,Extremely Hard,Very High
58075,SP,15,Luis Rivera,08/23/2007,21,USA,"6' 1""",185 lbs,Right,Right,20,45,Normal,Low,Normal,Normal,Normal,Normal,Unknown,Normal,35,30,20,25,45,55,35,50,65,45,60,-,-,-,60,-,-,-,-,-,4,NEU,97-99 Mph,Normal (3/4),Power,65,55,20,20,40,25,45,20,30,40,25,30,20,25,$650k,Easy,Very High
56558,SP,11,SKYLER ROBINSON,05/09/2010,19,USA,"6' 4""",175 lbs,Switch,Right,20,45,Low,Low,Normal,High,Normal,Normal,Unknown,Durable,25,30,20,20,40,45,45,60,50,40,40,-,-,45,-,55,60,-,-,-,6,NEU,89-91 Mph,Normal (3/4),Normal,45,35,20,20,30,20,35,30,20,30,20,20,25,20,$240k,Easy,Very High
57359,SP,23,Tim Scanlon,08/25/2010,18,USA,"6' 9""",205 lbs,Left,Left,20,45,Normal,Normal,Low,Normal,Normal,Low,Unknown,Durable,30,35,20,25,45,60,70,50,-,30,80,-,60,-,-,-,-,-,-,-,3,EX GB,88-90 Mph,Over the Top,GB'er,65,75,20,20,30,25,40,25,30,30,20,20,20,30,$550k,Extremely Hard,Very High
42875,SP,36,Tim Sewell,03/03/2011,18,USA,"6' 3""",175 lbs,Right,Right,20,45,Normal,High,Normal,Normal,Normal,Normal,Unknown,Normal,25,30,20,25,30,45,65,50,55,-,65,65,-,-,-,-,-,-,-,-,3,GB,91-93 Mph,Over the Top,GB'er,50,55,20,25,30,35,50,20,25,35,30,30,25,30,$4.0m,Extremely Hard,Very High
57170,SP,2,Jeff Silva,10/24/2010,18,USA,"6' 3""",185 lbs,Right,Right,20,45,Normal,High,High,Normal,Normal,Normal,Unknown,Normal,35,30,25,25,45,45,60,50,-,60,-,35,-,55,55,-,-,-,-,-,4,GB,89-91 Mph,Normal (3/4),GB'er,55,50,20,20,25,30,60,30,20,30,40,20,25,25,$6.5m,Extremely Hard,Very High
38027,SP,14,Raul Jose Strom,07/30/2010,18,USA,"6' 4""",200 lbs,Left,Right,20,45,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,25,30,35,20,35,50,65,45,65,25,65,55,-,-,-,-,-,-,-,-,4,NEU,94-96 Mph,Normal (3/4),Normal,60,40,20,20,30,30,40,30,35,25,40,30,20,20,$850k,Hard,Very High
57331,SP,1,Dusty Sucher,10/25/2010,18,USA,"6' 8""",200 lbs,Switch,Right,20,45,Low,Low,Normal,High,Normal,Normal,Unknown,Durable,30,35,20,25,45,45,60,60,55,-,65,-,60,-,-,-,-,-,-,-,3,GB,88-90 Mph,Over the Top,GB'er,40,20,20,20,30,25,35,30,40,40,20,30,25,30,$950k,Normal,Very High
51976,3B,11,Doug Termaat,01/19/2008,21,USA,"6' 4""",215 lbs,Left,Right,20,45,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,35,45,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,83-85 Mph,Normal (3/4),Normal,20,20,20,20,55,55,80,50,50,55,80,30,20,25,Slot,Hard,Very High
51871,C,18,Eric Traver,07/27/2006,22,USA,"5' 10""",185 lbs,Right,Right,20,45,Low,Normal,Normal,Low,Normal,Normal,Unknown,Durable,45,35,50,55,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,70,55,30,55,50,20,25,30,45,30,25,30,Slot,Very Easy,Very High
57885,3B,21,Ben Valdes,08/17/2010,18,USA,"6' 4""",195 lbs,Right,Right,20,45,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,65,50,60,45,65,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,45,55,30,40,45,50,25,40,30,$550k,Extremely Hard,Very High
57950,SP,11,Mike Vences,01/30/2008,21,USA,"6' 4""",200 lbs,Left,Left,20,45,Normal,Normal,Normal,Normal,Normal,High,Unknown,Normal,30,30,20,30,40,45,65,45,60,-,45,60,-,50,-,-,-,-,-,-,4,GB,95-97 Mph,Normal (3/4),Power,50,60,20,20,30,25,50,20,35,45,20,20,20,20,$1.0m,Normal,Very High
44895,SS,74,Dan Waigand,01/21/2009,20,USA,"6' 0""",170 lbs,Right,Right,20,45,Normal,High,Normal,Low,High,Normal,Unknown,Durable,50,60,45,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85 Mph,Over the Top,Normal,20,20,20,20,60,65,55,70,60,65,55,65,45,40,Slot,Very Easy,Very High
57279,SP,50,Mike Watson,08/04/2010,18,USA,"6' 4""",175 lbs,Left,Left,20,45,Normal,Normal,Low,Low,Normal,Normal,Unknown,Normal,45,30,20,25,60,50,55,50,55,65,-,-,-,60,-,-,-,-,-,-,3,NEU,89-91 Mph,Normal (3/4),Normal,55,65,20,20,30,35,50,20,30,25,30,25,25,25,$2.6m,Hard,Very High
19236,3B,6,Josh Wherry,10/29/2006,22,USA,"6' 0""",200 lbs,Right,Right,20,45,Normal,Normal,Normal,Low,High,Normal,Unknown,Normal,60,45,55,45,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,84-86 Mph,Over the Top,Normal,20,20,25,25,50,60,60,35,50,60,55,35,40,20,Slot,Very Easy,Very High
57835,CF,17,Gavrilo Zuzoric,01/25/2008,21,USA,"6' 2""",185 lbs,Left,Left,20,45,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,60,70,45,35,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,25,65,50,40,20,60,50,60,70,60,45,$550k,Easy,Very High
57079,SP,19,Ken Amato,08/14/2011,17,USA,"6' 3""",170 lbs,Right,Right,20,40,Normal,High,Normal,Low,Normal,Normal,Unknown,Normal,35,30,30,20,45,45,45,50,60,35,65,-,-,-,-,-,-,-,-,-,3,NEU,92-94 Mph,Over the Top,Normal,55,60,20,25,20,25,55,25,25,30,35,20,20,25,$500k,Extremely Hard,Very High
58048,SP,38,Jon Andrews,11/16/2007,21,USA,"5' 10""",175 lbs,Left,Right,20,40,Normal,High,Low,Low,Normal,Normal,Unknown,Normal,35,30,20,30,50,50,60,40,60,55,-,65,-,60,-,-,-,-,-,-,4,NEU,93-95 Mph,Over the Top,Normal,35,70,20,20,30,35,65,25,35,30,35,20,20,20,$650k,Easy,Very High
57365,SP,20,Andy Berish,01/13/2011,18,USA,"6' 3""",185 lbs,Right,Right,20,40,Normal,Normal,Normal,High,Normal,Normal,Unknown,Durable,25,30,25,20,30,50,45,45,-,55,50,-,-,-,-,-,-,-,-,75,3,NEU,86-88 Mph,Normal (3/4),Normal,75,65,25,25,40,30,60,30,25,35,35,20,20,20,Slot,Normal,Very High
25629,SP,10,Allen Bolden,09/16/2008,20,USA,"6' 6""",210 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,30,30,25,30,45,40,55,45,60,40,45,-,-,55,-,45,-,-,-,-,5,NEU,94-96 Mph,Normal (3/4),Normal,65,30,20,25,40,30,45,30,30,35,30,20,25,25,$950k,Hard,Very High
57165,C,8,Jim Booth,08/15/2010,18,CAN,"6' 5""",205 lbs,Right,Right,20,40,High,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,45,55,50,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,45,50,25,30,45,25,25,35,40,25,25,30,Slot,Extremely Hard,Very High
53047,SP,46,Josh Bray,02/02/2006,23,USA,"6' 0""",195 lbs,Right,Right,20,40,Low,Normal,Normal,Normal,High,Normal,Unknown,Normal,30,30,25,25,35,45,40,55,60,45,50,55,-,50,-,-,-,-,-,-,5,NEU,93-95 Mph,Normal (3/4),Normal,50,55,20,20,35,25,55,50,30,45,40,30,20,20,$170k,Very Easy,Very High
58043,SP,1,Mike Buda,09/03/2007,21,USA,"6' 2""",190 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Fragile,30,30,20,25,35,45,50,45,65,50,-,-,-,-,60,-,-,-,-,-,3,NEU,95-97 Mph,Normal (3/4),Power,65,60,20,20,40,30,45,35,35,25,30,20,20,20,$950k,Normal,Very High
58673,RF,29,Chris Clayton,11/08/2007,21,USA,"6' 0""",185 lbs,Switch,Right,20,40,Normal,Normal,High,High,Normal,High,Unknown,Normal,55,55,50,50,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,35,50,30,45,60,60,60,60,45,$270k,Easy,Very High
41698,SS,21,Chris Coletta,09/02/2007,21,USA,"6' 2""",190 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,50,35,50,50,40,20,40,65,50,-,35,-,-,-,-,-,-,-,-,3,FB,93-95 Mph,Normal (3/4),Normal,30,35,20,25,65,60,80,65,65,60,75,70,60,70,Slot,Hard,Very High
27966,LF,2,Jeff Cooley,05/21/2007,22,USA,"5' 10""",180 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,Normal,High,Unknown,Durable,55,55,55,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,40,35,55,35,50,55,60,55,55,50,Slot,Extremely Hard,Very High
23530,RF,3,Sam Cunningham,10/25/2007,21,USA,"6' 5""",205 lbs,Left,Left,20,40,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,50,45,55,50,55,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,35,30,55,20,55,50,60,35,45,50,Slot,Normal,Very High
19852,CF,9,Steve Defa,08/14/2007,21,USA,"6' 0""",190 lbs,Left,Left,20,40,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,45,80,25,40,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85 Mph,Normal (3/4),Normal,20,20,20,20,70,60,50,20,65,75,70,75,65,65,Slot,Very Easy,Very High
57396,RP,4,Jim Donoho,07/02/2010,18,USA,"6' 2""",165 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,40,30,20,20,55,45,45,50,55,25,-,65,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Over the Top,Normal,45,50,20,20,30,25,50,35,45,25,25,30,30,25,Slot,Extremely Hard,Very High
57417,SP,23,Chad Flanagan,06/29/2010,18,USA,"6' 2""",180 lbs,Right,Right,20,40,High,High,Low,Low,High,Normal,Unknown,Durable,35,30,20,25,45,45,45,55,60,55,-,60,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Over the Top,Normal,60,25,20,20,20,30,45,30,20,25,35,25,20,20,$1.9m,Hard,Very High
21239,SS,23,Robert Flores,12/07/2006,22,USA,"6' 0""",180 lbs,Right,Right,20,40,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,35,35,40,45,45,20,20,20,30,-,-,-,-,-,-,-,-,-,-,-,1,FB,84-86 Mph,Normal (3/4),Normal,20,20,25,20,70,80,70,75,35,50,70,70,45,55,Slot,Easy,Very High
57922,SP,13,Sean Hamby,03/22/2007,22,USA,"6' 0""",185 lbs,Right,Right,20,40,Low,Low,Normal,Normal,Low,High,Unknown,Normal,35,30,30,25,40,40,45,55,60,-,50,50,-,-,-,-,-,-,-,-,3,NEU,95-97 Mph,Over the Top,Normal,65,60,25,20,25,30,75,20,20,35,25,20,20,25,$950k,Extremely Hard,Very High
39873,CL,22,Chris Hammond,02/06/2007,22,USA,"5' 10""",180 lbs,Right,Right,20,40,Normal,Normal,High,Normal,High,High,Unknown,Durable,35,35,20,30,45,55,55,45,65,-,-,65,-,-,-,-,-,-,-,-,2,GB,95-97 Mph,Sidearm,Power,30,35,20,25,30,30,40,35,35,25,30,30,25,25,Slot,Very Easy,Very High
57972,1B,22,Steve Hanscom,09/27/2011,17,USA,"6' 6""",205 lbs,Switch,Right,20,40,Low,Low,Low,High,Low,Normal,Unknown,Normal,45,40,60,65,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,30,25,45,25,25,40,25,40,Slot,Hard,Very High
43958,C,23,Josh Hayles,08/19/2007,21,USA,"6' 0""",200 lbs,Right,Right,20,40,Normal,Normal,Normal,Normal,High,Normal,Unknown,Normal,50,30,50,40,50,20,25,20,25,-,-,-,-,-,-,-,-,-,-,-,1,GB,83-85 Mph,Normal (3/4),GB'er,20,20,60,60,35,35,40,25,35,25,40,20,50,50,Slot,Easy,Very High
57935,3B,5,Josh Hille,11/12/2007,21,USA,"6' 0""",180 lbs,Right,Right,20,40,Normal,High,Normal,Low,High,Normal,Unknown,Normal,50,55,50,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,20,60,60,65,40,65,60,60,45,20,25,$320k,Normal,Very High
1905,SS,14,Bobby Holbrook,07/11/2010,18,USA,"6' 1""",175 lbs,Right,Right,20,40,Normal,High,Normal,Low,High,Normal,Unknown,Normal,50,55,45,35,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,25,20,60,45,60,50,55,45,55,40,50,50,$500k,Extremely Hard,Very High
